funding_change_pct,min_wage_change,childcare_subsidy,tuition_cap_pct,state,institution_type,enrollment,pct_low_income,pct_minority,baseline_tuition,baseline_grad_rate,tuition_change_pct,enrollment_change_pct,grad_rate_change,equity_risk_score,equity_risk_class
-8.505844152515076,1.6324239369798628,234.82983387527523,-5.011498937317618,New York,Other,5000,30,25,16848.5,60,-3.8016090654470878,3.9593854746855253,-0.637069565607321,29.107711550877788,Low
-8.321131578740705,0.0208561573948991,1778.3635823247457,11.571377155527365,Texas,Private For-Profit,5000,30,25,24577.0,60,-0.8032758769456276,-2.2864208581625727,0.16762962228678588,22.461316684153903,Low
-13.551788642277298,-1.7817180545710074,1311.3202214991254,7.852337921007646,Minnesota,Public Four-Year,5000,30,25,11000.0,60,-2.441802533632012,6.092200355334146,-0.07123506557497125,23.52897418049282,Low
3.1273661123746592,-1.2538122280635973,375.68890867904383,11.8456626861081,New York,Private Not-For-Profit Four-Year,5000,30,25,21862.0,60,3.5880142529211034,-2.5738969089014576,0.4649600428726383,31.266175139604172,Low
0.8408941256328042,-0.09498403939026101,2951.1533343454353,0.8292169082008041,North Carolina,Private Not-For-Profit Four-Year,5000,30,25,16723.0,60,0.9670714891823873,0.36859952857805933,0.7549783138323527,21.92585047703956,Low
-3.7429715786492572,4.110620851134858,3661.124432047806,14.196834435843492,Florida,Private For-Profit,5000,30,25,23164.0,60,1.18080860437705,4.034200080919274,-0.9501378436876131,23.602837576768497,Low
9.630040239899412,4.608415377806293,197.1340568425295,11.167255175470654,Florida,Private Not-For-Profit Four-Year,5000,30,25,31797.0,60,1.839150686973205,0.11367503388957001,-0.8581162606957853,28.27192115905305,Low
-18.981620642426034,2.8819418707278794,1486.7450368627538,17.73188586129591,Alabama,Public Two-Year,5000,30,25,10256.0,60,-2.1027199721824927,2.703866620855436,-1.0770752619347888,22.734824405205547,Low
-16.382993426681637,-1.461327588595536,3481.443879390699,0.196248913041984,Louisiana,Private For-Profit,5000,30,25,20495.0,60,-2.5250486700603103,2.8309267087661816,-0.3181541864116723,27.26263087393291,Low
3.721694945168906,0.23126752052448918,3129.4568821850453,16.579332447085616,Georgia,Other,5000,30,25,16848.5,60,-1.2798563681045036,2.6725360517248573,0.8579285909932486,22.73454900270131,Low
3.963497073209961,4.985538773733362,1753.5590772585508,13.015648667933807,California,Other,5000,30,25,16848.5,60,0.8632252343276099,7.150381246601306,0.19967741582092519,21.68160755408531,Low
9.522504075978855,3.377913897051627,2088.833910836669,2.6407100683121048,Colorado,Public Four-Year,5000,30,25,16104.0,60,0.5955548741392549,3.6793205861375657,-0.5740622956671071,20.938622353970786,Low
-12.991767468502701,-1.7053476725454668,89.36967366706905,19.631671692080946,California,Private Not-For-Profit Four-Year,5000,30,25,33048.0,60,-4.174721430442821,7.657682696963837,-1.0538557550188208,40.19492907499115,Medium
8.498835518506759,3.504415100908864,447.0550115612976,2.52742327354785,Massachusetts,Private For-Profit,5000,30,25,18701.0,60,5.164351236810632,-1.8569972243978783,1.3858788042789132,33.98677987193935,Medium
-4.619344669504743,-0.38531131797568907,882.6401600275414,-3.38541372789474,Pennsylvania,Unknown,5000,30,25,16081.0,60,-0.9537508912131667,-0.6174532367575789,1.2225076801103474,21.80059021223984,Low
9.073078904224339,4.18650119474398,4638.761415976065,19.847234679393058,Illinois,Private Not-For-Profit Four-Year,5000,30,25,24006.0,60,1.2545168782800138,-0.14963179077614397,0.964198218766031,24.017389826998503,Low
-13.266782844900181,-0.43327669624163834,2684.872114467068,7.788198045251093,Indiana,Private Not-For-Profit Four-Year,5000,30,25,24646.0,60,-3.2181855455134354,2.5464853773546734,-0.3428429341525083,31.39731014320862,Low
8.6695449468926,4.0348933208581546,4047.58037362439,9.65725941917065,New York,Public Two-Year,5000,30,25,9325.0,60,0.45807430138522665,3.3034187504011117,1.481974063671068,20.140731429062587,Low
-5.123727947636876,-1.4326764886464645,1100.9160097490567,10.497762909787877,Wyoming,Public Four-Year,5000,30,25,17039.0,60,-2.4507712766353658,1.2279765993289862,1.1953752055762101,25.7638037673885,Low
-2.2277664602144718,3.772766761476044,1739.0460395109653,10.340484576771907,Oklahoma,Public Two-Year,5000,30,25,4625.0,60,-2.904647693538979,3.9559795502022697,1.3218543107497602,21.515099337392666,Low
6.01882602879407,2.958540837005243,4185.06664181836,10.924143850078508,New York,Private Not-For-Profit Four-Year,5000,30,25,25598.0,60,1.836292591627204,3.599891004538014,1.1296294698679343,26.550812664070975,Low
6.426122775967855,4.102904694216624,146.23641517279572,14.774502516942881,Oklahoma,Public Four-Year,5000,30,25,12096.0,60,0.7297395022976262,0.05477987858831357,0.8262111930126921,20.824039352968814,Low
-4.775967987174914,-1.955298897982165,1435.1906658745638,8.507807551272265,Ohio,Public Four-Year,5000,30,25,8260.0,60,-0.3545755535773274,-2.144368432878291,0.8099712853222211,19.93931911088231,Low
-3.8004386085243347,3.458917766058005,534.903194134792,12.830837075060842,New York,Public Two-Year,5000,30,25,3200.0,60,0.04694581049039881,1.9812926612360615,0.5471193291480013,19.52253398903539,Low
-17.96488822684484,0.10674496862771399,3540.860443226408,-7.9794819559368495,Ohio,Private For-Profit,5000,30,25,18010.0,60,-7.366713433370711,8.47638945144221,-1.4158758891925167,39.40117634025098,Medium
6.146104184571289,4.814422784241779,4844.389276428457,12.48955495228774,Pennsylvania,Private Not-For-Profit Four-Year,5000,30,25,25943.0,60,1.7798742370963587,1.851352623176249,0.5740370500876505,26.426291599948627,Low
3.1122225342337977,2.783067636245536,2229.5135318837415,-1.791200011550023,Florida,Private Not-For-Profit Four-Year,5000,30,25,19645.0,60,-4.844060372488279,3.914229265689754,-1.8733161934908176,33.774234902629836,Medium
3.8442864624978803,2.8557755804704206,1103.848063943802,-7.528568631524719,Unknown,Private For-Profit Four-Year,5000,30,25,16848.5,60,-5.845788847384446,7.157407986826984,-0.05127165783693183,34.27391600927353,Medium
8.308477605027967,0.9380912184828563,3192.629738320428,1.9278319388838288,Nevada,Private For-Profit,5000,30,25,24985.0,60,-0.05874242209456537,1.3770898865887267,0.49514220280971455,19.72015191240491,Low
-13.101361823267414,-0.5082670718244169,155.6704144225568,9.55000476127655,Tennessee,Private For-Profit,5000,30,25,10810.0,60,-1.1945182317295457,-0.19768256626336472,0.24237720177120592,21.43691131274946,Low
3.2979055837522537,3.396452912508364,4223.916140584438,12.830719728289967,New York,Private Not-For-Profit Four-Year,5000,30,25,16848.5,60,0.3144964633558768,3.152921396421143,1.2516897280161503,20.294819049427723,Low
-5.554329454623497,-1.1788426772632388,625.9289610127522,10.56695861686914,Unknown,Public Four-Year,5000,30,25,4879.0,60,-3.1482726860097285,0.08932439727293717,-1.5956338711615754,21.80406336525622,Low
3.926773019115643,0.17253371246501636,2276.100745409006,-9.651383802756982,Hawaii,Public Four-Year,5000,30,25,9707.0,60,-8.804332208952747,1.7595047662469232,-2.4865198449583374,32.31954791284565,Low
-11.250122638720903,2.864873202885798,4300.611985946023,13.395529666800496,California,Public Two-Year,5000,30,25,8939.0,60,-2.286289993391375,2.053687885040108,2.8696135995330883,22.565571937638826,Low
1.0739491163231172,1.9175407844083985,48.85423709591829,-0.20616075268024403,Indiana,Public Two-Year,5000,30,25,4641.0,60,-0.2400653868474733,0.5186589187538289,-0.4903475299137683,19.667121519053868,Low
-17.64264508534938,0.7784629334111726,663.5787702153018,7.026225447846745,Michigan,Other,5000,30,25,16848.5,60,-2.0452049111063486,2.731004535991077,0.3592330210938515,24.668795241716296,Low
1.1942717946070331,-1.7788969862205057,4681.061231218449,-8.440861490455827,California,Public Two-Year,5000,30,25,17022.0,60,-9.6386794638651,8.746465259481017,0.39349455138083583,44.11044027508676,Medium
4.051842492093755,0.37615134779964254,4074.125568732561,-7.596554608459746,Pennsylvania,Private Not-For-Profit Four-Year,5000,30,25,20809.0,60,-7.42475455913655,10.188855916951026,0.5012504497468552,42.67525764316087,Medium
1.9476856526599562,-1.428590125785873,301.760419952819,-2.5869029796956067,Oregon,Private Not-For-Profit Four-Year,5000,30,25,53463.0,60,0.6868575565700241,-1.4603572355599028,0.4189797833307869,25.00821983203548,Low
-9.893126246866794,-0.7251745901791051,3948.4925357123957,9.761233265026284,Virginia,Private For-Profit,5000,30,25,18182.0,60,2.468890278207725,-0.8750326049813899,-0.9663720902954296,26.233404455755927,Low
0.4068472729387409,-1.494611137145769,153.26251102903032,-2.26951334466359,Wisconsin,Private For-Profit,5000,30,25,8742.0,60,-1.4230972626234855,1.2659001522578082,0.6194892202829116,21.366107440478178,Low
-7.23519996655774,0.4215449478287403,1855.1938149230134,19.629486912081735,New Mexico,Public Four-Year,5000,30,25,20679.0,60,-3.7897502854047556,8.043284872137852,-1.5728226730602441,31.255236922782743,Low
-2.2294901421991327,4.386543419316837,1053.310945028333,8.688997506904485,North Dakota,Public Two-Year,5000,30,25,12224.0,60,-1.3050506652626153,1.8794556330637053,0.8553891590404843,21.892940899825533,Low
7.2709756199692315,-0.7422182379083062,1187.7166246193883,19.141852821249188,Texas,Private Not-For-Profit Four-Year,5000,30,25,19547.0,60,1.9398953154027643,-1.5450501413364703,-0.1263355682067184,25.187870059526674,Low
-4.555479382109294,0.5146335857983599,2964.754257174637,-5.0942838224493165,Missouri,Private Not-For-Profit Four-Year,5000,30,25,16444.0,60,-3.5006815576366366,0.38406496388490563,1.271367381112348,28.13478113006653,Low
-16.073790178449507,4.788747315549813,2268.947706918196,-2.9184860996060813,Massachusetts,Private Not-For-Profit Four-Year,5000,30,25,27522.0,60,-6.35749431970988,11.43374044223355,1.1228840845285122,45.7456438000583,Medium
1.2033165065633753,-0.8307066446933509,838.0960814415884,-8.89985719199371,Alabama,Public Four-Year,5000,30,25,7613.0,60,-10.987851697775726,3.12918125517078,1.8232618766367974,32.04757724627499,Low
4.170104588501594,2.0974805507772647,4341.356402566294,-3.8247636988969527,Iowa,Private Not-For-Profit Four-Year,5000,30,25,22086.0,60,-4.31508486841643,3.3185266537187936,0.20690822189530458,33.79544466057679,Medium
8.016250525837147,0.21309273483725377,2536.174043441962,-8.752814228488237,California,Private Not-For-Profit Four-Year,5000,30,25,13267.0,60,-10.305246525286435,6.042891206001489,0.2978298599573502,40.00795584764627,Medium
-4.532119142622493,1.421926061798441,3334.321287730522,-5.8104623573106124,Pennsylvania,Private Not-For-Profit Four-Year,5000,30,25,22027.0,60,-7.218164222619386,9.39184746078706,0.37327649232912274,43.349175499745584,Medium
-6.687493420862866,4.076995780642537,885.7489472369296,10.778778566784936,New Jersey,Private Not-For-Profit Four-Year,5000,30,25,17664.0,60,-2.3135689901902077,4.44993281312745,0.7708073756561229,25.630032396407973,Low
-1.4645827939635865,4.082334891351028,2853.0487331941486,-9.088388209094894,California,Private For-Profit,5000,30,25,16089.0,60,-8.792039223836321,9.49552976309311,-0.6645520527279578,40.71826786084539,Medium
-0.46301068875523654,-1.253848787844065,3289.22652301518,19.982411773119996,New York,Private Not-For-Profit Four-Year,5000,30,25,57477.0,60,2.3540866406717607,-2.0433266025678316,0.4286862887523662,39.79587567688362,Medium
3.4715645217482027,1.9691138269066748,3692.2460462566323,16.355466839040435,Georgia,Private For-Profit,5000,30,25,34261.0,60,-1.8328651878810525,2.73836381140361,1.0550478528266605,28.91936913029891,Low
-6.932500555612011,3.7248395132251515,601.0452768530422,6.334672938825488,North Carolina,Public Two-Year,5000,30,25,5170.0,60,-0.43340471280005655,-0.10461568349243766,-1.0452827767896502,19.836105354776443,Low
0.8640162006958647,0.7199067088924203,2243.468113112653,-2.8736760737701763,New Jersey,Private For-Profit,5000,30,25,17146.0,60,-4.813394059239413,1.6628817389395918,1.1676022834801758,31.879568180957847,Low
-6.09517868598283,0.6585004612546088,4316.6682478591265,5.572453554086541,South Dakota,Public Two-Year,5000,30,25,17834.0,60,1.081931444077784,-1.8181743432039446,-1.3870887374642957,22.39427480605248,Low
-3.9919235981936474,2.2553356495541124,3824.4163077106414,14.389572161482803,Florida,Private For-Profit,5000,30,25,5959.0,60,-1.1774132516401754,3.3946138358292544,0.21466436756069227,20.55243083497857,Low
-16.957375146523503,1.4011023143042793,1283.8828386025398,-1.4538129411423153,Michigan,Private For-Profit,5000,30,25,21714.0,60,-2.5618651146439815,3.070892004150123,1.5547374418709574,27.84425086490691,Low
-1.6899865006724504,3.013054719562355,1363.120003667669,2.4064730457605457,New York,Private For-Profit,5000,30,25,20220.0,60,-0.5393994551707559,2.038010308316199,2.208736623500502,21.135998547532903,Low
-16.793692307157684,1.9711855374023246,1282.8139185068187,18.887806257127394,Montana,Other,5000,30,25,7288.0,60,-3.025314385244111,2.5790785958460987,1.5925198045840652,22.80727368594886,Low
-1.0054587321793278,4.659823395446599,3008.059100731656,14.575665782803707,Maryland,Public Two-Year,5000,30,25,12989.0,60,-0.6270044627596678,4.249404899183948,1.7518732220839432,20.7216241450178,Low
7.000693701940335,0.47394965511902676,1184.3527948724102,13.415765457315853,Florida,Private For-Profit,5000,30,25,19920.0,60,0.9487827113460285,-0.5314266971468413,1.332199654747626,22.334962741501933,Low
-17.133940584959955,2.367015272736011,2258.8383936861455,7.598253895264222,Unknown,Private Not-For-Profit Four-Year,5000,30,25,7867.0,60,-2.6402439961126256,1.3443838695225476,1.5363805255047587,22.615619927612705,Low
-3.599077618577901,-0.3763703271881722,1954.5299795275735,7.834290055585193,Texas,Private For-Profit,5000,30,25,6167.0,60,1.7152793197329879,-1.3901985894662756,1.7050008723391255,21.086719134719,Low
1.5279329697452866,2.8470530592705874,4956.279968510941,-6.148171316376243,New Mexico,Public Four-Year,5000,30,25,10360.0,60,-5.694143292882265,4.045534620575416,-0.6564236138261748,28.34869867713904,Low
-9.350110825041881,-1.5140331007773464,2595.298954541352,-7.971623092233553,Florida,Public Four-Year,5000,30,25,960.0,60,-9.03857102937436,1.6280435530773922,-1.6756095556581276,20.801554228229907,Low
-0.4736789285841745,1.730704505859347,1621.668765576878,-0.00994260825406279,Colorado,Private Not-For-Profit Four-Year,5000,30,25,26342.0,60,0.9477610654484774,4.1983792087805085,0.33229192166877125,23.24488829790657,Low
8.728758535161408,-0.7728794034963826,3450.0244541033285,-3.9719893402283057,Florida,Public Four-Year,5000,30,25,10000.0,60,-4.993320263286929,2.6138870365438494,-0.8568549348430352,26.98998039493039,Low
-9.572854272830538,2.6543820714105264,3977.249803948646,17.815334584383578,Pennsylvania,Public Two-Year,5000,30,25,21644.0,60,-2.7154345065413077,1.1502729844397708,0.4562426292677531,28.31592966893701,Low
5.260998831292639,1.6467058409042954,3117.9284400137985,-7.326267036519502,Maine,Private Not-For-Profit Four-Year,5000,30,25,14911.0,60,-6.156149766944628,5.941586946536062,0.010250031448005292,33.269152376236704,Medium
1.2623409322892947,-1.7468773363266652,1515.641779726643,-2.1066229026747143,Mississippi,Public Two-Year,5000,30,25,7067.0,60,-3.1630544649614976,1.0523203013799418,-0.8389812880063338,22.852995885582434,Low
-6.58392378485493,2.204160333524321,2578.397138482489,17.58175919643252,New Mexico,Private For-Profit,5000,30,25,20486.0,60,-3.7183137035236147,4.698387081349041,0.18495756388989254,30.926006179557714,Low
6.339229613352085,4.076396830752152,4029.6270005881056,13.700913089211841,Washington,Public Four-Year,5000,30,25,4672.0,60,0.5071613325855318,2.6983425512778756,-0.4342865950626684,19.85541866187594,Low
9.268306025797447,2.4868045414173245,4112.402818171805,-6.024259817744547,Texas,Private For-Profit,5000,30,25,17458.0,60,-4.054657044361475,5.673355207948487,1.1823573689126583,30.117930402069394,Low
2.944294027089864,-0.7761296091771122,2512.8303823172123,1.9598908331693927,Massachusetts,Public Four-Year,5000,30,25,24748.0,60,0.03128945047862153,-1.2478481233196366,0.6330701421148895,19.61615269806674,Low
-7.02506365009604,0.182712931596817,2530.7093142012204,3.1853506589873035,Illinois,Public Two-Year,5000,30,25,5109.0,60,-1.3240301023505188,-1.41208786281929,0.7150881257756716,20.51467046893632,Low
-0.49396722805539994,-0.9358260280994632,306.7481355533408,13.422847582053194,Michigan,Private For-Profit,5000,30,25,12407.0,60,-1.1317935780554946,0.6666560340869353,-0.5609374697866732,21.60632443844018,Low
-16.358451817327133,0.12292603297316873,505.2290550532335,10.764840250823958,Connecticut,Private For-Profit,5000,30,25,15917.0,60,-3.8880870979142026,1.8875643235454977,-0.061576540834790944,28.783002350625054,Low
-1.5434168530696724,0.14377534550628157,3119.479181458192,5.8112439173495485,New York,Public Two-Year,5000,30,25,6212.0,60,-1.8746426306113217,1.1324586835914232,-0.3723665363606837,21.24679200320363,Low
-7.576107424132189,3.79276526896812,3668.0719028070102,13.079146809240193,Texas,Private For-Profit,5000,30,25,21419.0,60,-3.27178426609022,3.2685419311394983,-2.062335872555452,30.011752079307964,Low
-12.205603737648973,3.322028761854945,685.5485286449953,6.059303943577749,Oklahoma,Public Two-Year,5000,30,25,10623.0,60,-3.932280097093084,3.3269441396873938,-0.9016372322486297,25.765891720712975,Low
-10.2597221932982,3.1614995417145977,2380.0906468438325,1.2766485543730806,Texas,Private For-Profit Four-Year,5000,30,25,16848.5,60,-2.1120772076444703,6.369951366586735,0.1670270025093551,24.837799924949678,Low
8.660040595117849,3.508323703787066,1577.0344787400636,10.644041182596265,Florida,Private Not-For-Profit Four-Year,5000,30,25,20449.0,60,-0.6666966106469492,2.03040671438528,0.3341620948678909,21.54499184866792,Low
-0.8839556957515882,2.6154774554404785,4475.588703532682,9.100090465016219,South Carolina,Private Not-For-Profit Four-Year,5000,30,25,28002.0,60,1.2052332653294267,1.417856532598895,-0.28376279578291536,24.562341284363193,Low
2.123013061644567,1.5855534456887215,3401.1388960417667,-8.749812981928471,Washington,Public Four-Year,5000,30,25,17815.0,60,-8.394370858360407,4.217789207713166,-0.569787260404587,41.9318575262536,Medium
-11.103932561370343,0.44792260822094665,3873.267655905909,9.841118332112433,California,Private For-Profit,5000,30,25,25377.0,60,-0.2725695250034903,3.934119761638002,0.9532383874509736,20.537549525402035,Low
-19.371651169072617,-1.4247983276650085,4839.300174225153,-1.1366566756773917,Pennsylvania,Private For-Profit Four-Year,5000,30,25,17974.0,60,-2.9636335826390963,5.749833657472472,0.48131660159904277,27.490252502153268,Low
3.239013419133638,2.507329774787915,2651.5106662457915,-8.741463297050911,Ohio,Private Not-For-Profit Four-Year,5000,30,25,21648.0,60,-10.12989457171246,11.519374781414484,1.0113097707589638,49.5,Medium
-1.9435523109103379,2.0769586074507256,3740.3658971476607,14.353093642704128,Louisiana,Private Not-For-Profit Four-Year,5000,30,25,16848.5,60,-1.6693152642094353,3.726934896668616,-0.24774053534048768,23.7188187343549,Low
-7.037693511674121,1.0758349278611652,3064.6979124726276,18.292275132341228,Tennessee,Private For-Profit,5000,30,25,21558.0,60,-3.3294852125501064,2.968646762864725,-0.10834983040245866,30.26655633182328,Low
-0.6256756203438201,0.0013475246741210256,4079.7346948430863,15.841099890903081,New York,Private For-Profit Four-Year,5000,30,25,22672.0,60,1.1312089309687947,-1.2699724204292964,1.0623587525729126,23.347015332438676,Low
-0.31514486956785603,-0.757998613712052,2725.1345944846917,19.540092185735247,Virginia,Private Not-For-Profit Four-Year,5000,30,25,15471.0,60,1.0386445763179109,0.8436558608883725,-0.5424743757797389,21.91033053603216,Low
-13.594659010679843,1.5409688506628028,4203.515140056,11.984046342987519,Texas,Private For-Profit,5000,30,25,39664.0,60,0.7316833260344868,3.1593739678035297,2.1639766126633697,23.85322311657478,Low
6.199687475824231,2.454039477854737,3805.60768521579,-5.19785095136281,Arkansas,Private Not-For-Profit Four-Year,5000,30,25,24160.0,60,-4.262527666010354,5.436281508357385,-0.5256678916001779,34.947400261621524,Medium
-13.878930961133035,1.8855946451160035,3665.356480148374,8.47956350780537,Arkansas,Private Not-For-Profit Four-Year,5000,30,25,21054.0,60,-3.5477485160538276,3.0721867348615985,-1.1528318879838162,30.704144588549592,Low
-15.53335849002666,0.13922950843150428,4383.253809141002,19.89003012881742,Missouri,Private Not-For-Profit Four-Year,5000,30,25,16848.5,60,-4.766133969847845,7.331844821168998,-0.29868644027708857,31.545331228647214,Low
-2.208669974396475,0.7406798872448053,2063.1092042431187,10.868544394904205,Texas,Private Not-For-Profit Four-Year,5000,30,25,28693.0,60,1.3080888915862139,-1.012089311788123,2.3630056664550296,25.129949184942483,Low
-18.05439216551095,2.059886511996919,2807.4229397976187,6.819802832485127,Connecticut,Private For-Profit,5000,30,25,29150.0,60,-4.054904274097037,8.42427996781588,0.8764557608240289,37.230068938489296,Medium
4.751482305401861,1.4877897758441754,385.29139567165583,-8.243472122680624,Alabama,Private Not-For-Profit Four-Year,5000,30,25,9655.0,60,-6.569619042632581,2.176183671698107,-2.774833503756111,29.014450778492638,Low
-15.57642419881148,0.29734927526518096,2170.0968308693764,-7.341987109611483,Alabama,Private For-Profit Four-Year,5000,30,25,16317.0,60,-6.1405821501672895,6.493653007488669,0.585036933960622,34.52938184164195,Medium
7.99339994030673,2.497956396746341,2106.24026647036,9.08532094124698,Texas,Public Four-Year,5000,30,25,895.0,60,1.0742617078946408,2.373123672479208,1.524963059157042,19.644219634284855,Low
-2.366919174134054,-0.7086662280645246,1811.1772082614418,0.03533866225796345,Unknown,Private For-Profit,5000,30,25,18774.0,60,-3.3794273095415006,2.1438948171267556,-1.7318652054740815,29.01680524639982,Low
8.220377353460215,-0.18492268793958377,2148.2840636946753,16.181907514538054,Georgia,Private For-Profit Four-Year,5000,30,25,31716.0,60,1.0908301263032327,-0.07697351964641264,-1.024903191403349,24.689515242874997,Low
-17.581954587286262,3.0955751488163568,2482.305761776499,3.1055210784553857,New York,Public Two-Year,5000,30,25,12760.0,60,-3.5938571502048804,3.0088128005649155,0.8226472472097344,26.37864258549214,Low
-15.939377531669434,3.25962560220332,3284.7757813356975,18.698438632503738,Tennessee,Private For-Profit,5000,30,25,13136.0,60,-4.6524384132589445,2.505441539924992,-0.48093033795476037,28.66716464948542,Low
2.781947872538911,1.1481788971537799,3883.552784775906,-8.039015273068443,Illinois,Private For-Profit,5000,30,25,17599.0,60,-9.423260557658693,2.6332376695880226,1.0333461864126177,44.3759943831353,Medium
6.995000370618175,-1.8472362225715735,3318.9484308779456,18.901833026406514,Florida,Private For-Profit,5000,30,25,36062.0,60,2.452609927850233,-0.7183961070500047,1.005485379086515,32.76690288272027,Low
9.4389127149174,-0.20428956289026523,3270.8730073703723,-4.057071017207797,New Hampshire,Public Two-Year,5000,30,25,17069.0,60,-5.435841225288872,5.3434237556486845,0.007386603105425202,33.41765608116836,Medium
-9.514808837395437,-1.2013295057844664,756.2341436746727,-3.240492101462947,Minnesota,Public Two-Year,5000,30,25,15769.0,60,-2.2910494741982075,0.6585376343699422,-0.3046223171508848,24.91913387379473,Low
1.2350529168930606,1.8047675213985226,408.6267287338913,3.749019245859694,California,Public Two-Year,5000,30,25,18111.0,60,0.47548385374354846,1.6006429372310884,1.0956918096270445,20.791723211272412,Low
-7.647033752464745,2.5568142700566794,2727.1593470345274,-8.131806823543432,Georgia,Public Four-Year,5000,30,25,14948.0,60,-6.035967189705287,5.258150285275802,-0.30307730538384414,33.03384563275719,Medium
-12.241374953358836,-0.8470555259739287,1651.0753243574877,12.70254517065905,Michigan,Other,5000,30,25,31869.0,60,-1.5445591765125442,2.892932845866515,-0.21241665218472486,26.88353345944174,Low
6.117352751380206,-0.3284265203292249,2256.1967209049403,19.54968968422625,California,Public Four-Year,5000,30,25,7220.0,60,1.131905412071048,-1.18121918934459,-0.8841511490868412,20.725853561272945,Low
-0.29659685827117954,3.754722124201578,1902.1000375378117,13.268355527759823,Pennsylvania,Public Two-Year,5000,30,25,20719.0,60,-0.06741543619653753,2.7428823661342134,-0.9687620689961407,19.70951706338341,Low
